x	y	z	diognalDistance	speedX	speedY	maxControlValue
8.867128	-1.522509	-288.3763	8.996888	2	2	0.0
center fixed=8.996888
8.861783	-1.5149196	-288.2808	8.990338	2	2	0.0
center fixed=8.990338
9.259452	-1.4576875	-288.02002	9.373489	2	2	0.0
center fixed=9.373489
9.472102	-1.7436287	-288.27502	9.631248	2	2	0.0
center fixed=9.631248
10.154429	-2.0249517	-287.6084	10.354364	2	2	0.0
center fixed=10.354364
10.514524	-2.2559319	-287.92508	10.753811	2	2	0.0
center fixed=10.753811
10.626034	-2.5744462	-287.7583	10.933452	2	2	0.0
center fixed=10.933452
10.799379	-2.9513857	-287.46896	11.195413	2	2	0.0
center fixed=11.195413
10.907452	-3.990648	-287.82178	11.614551	2	2	0.0
center fixed=11.614551
11.276498	-4.728022	-286.92642	12.227575	2	2	0.0
center fixed=12.227575
11.616416	-5.0723658	-286.60532	12.675568	2	2	0.0
center fixed=12.675568
11.575314	-5.177326	-285.7011	12.680402	2	2	0.0
center fixed=12.680402
11.443489	-5.678712	-286.18262	12.775023	2	2	0.0
center fixed=12.775023
11.41682	-5.928485	-285.19214	12.864319	2	2	0.0
center fixed=12.864319
11.3525305	-5.7926736	-284.57635	12.745	2	2	0.0
center fixed=12.745
11.298312	-5.7781734	-284.41074	12.69012	2	2	0.0
center fixed=12.69012
11.568078	-5.835154	-284.53503	12.956445	2	2	0.0
center fixed=12.956445
11.705219	-6.1556664	-284.28598	13.2251425	2	2	0.0
center fixed=13.2251425
11.646359	-6.4784026	-284.1245	13.326942	2	2	0.0
center fixed=13.326942
11.598554	-6.440639	-283.8938	13.26681	2	2	0.0
center fixed=13.26681
11.619555	-6.3816276	-282.12476	13.256668	2	2	0.0
center fixed=13.256668
11.799821	-6.4855137	-282.43726	13.464683	2	2	0.0
center fixed=13.464683
12.048857	-7.2276464	-282.70966	14.050403	2	2	0.0
center fixed=14.050403
11.966338	-8.183316	-281.77838	14.496893	2	2	0.0
center fixed=14.496893
11.6897335	-8.682328	-282.65323	14.561342	2	2	0.0
center fixed=14.561342
11.327862	-9.622955	-283.14508	14.863436	2	2	0.0
center fixed=14.863436
10.797878	-10.549397	-283.54083	15.095826	2	2	0.0
center fixed=15.095826
10.549038	-10.947231	-283.248	15.202765	2	2	0.0
center fixed=15.202765
10.009457	-11.915657	-283.55545	15.56188	2	2	0.0
center fixed=15.56188
9.713761	-12.501427	-283.99005	15.831703	2	2	0.0
center fixed=15.831703
9.187266	-13.397702	-283.8976	16.24513	2	2	0.0
